order_id,client_id,service_id,gift_id,gift_cost,total_gifts,total_amount,fee,variable_cost,total_revenue,month,year,date
14626,326,2,20,217.08,52,11288,2257.6,6660,13545.6,6,2018,6-2018
14627,263,1,11,181.38,72,13059,2611.8,5464,15670.8,11,2018,11-2018
14628,476,3,21,636.29,28,17816,3563.2,5956,21379.2,4,2019,4-2019
14629,324,2,26,289.04,69,19944,3988.8,4859,23932.8,9,2018,9-2018
14630,234,2,24,797.52,25,19938,3987.6,5234,23925.6,8,2018,8-2018
14631,502,2,21,327.62,39,12777,2555.4,5856,15332.4,9,2019,9-2019
14632,194,1,15,452.73,40,18109,3621.8,5356,21730.8,1,2019,1-2019
14633,381,1,24,399.43,37,14779,2955.8,5993,17734.8,8,2019,8-2019
14634,140,3,23,299.82,34,10194,2038.8,6239,12232.8,7,2019,7-2019
14635,442,3,16,636.22,23,14633,2926.6,4933,17559.6,6,2019,6-2019
14636,119,2,14,233.48,63,14709,2941.8,6677,17650.8,7,2019,7-2019
14637,274,1,25,283.11,70,19818,3963.6,5847,23781.6,6,2019,6-2019
14638,520,1,21,146.88,72,10575,2115,6144,12690,10,2019,10-2019
14639,517,2,14,264.77,56,14827,2965.4,5678,17792.4,3,2018,3-2018
14640,342,2,17,1232.57,14,17256,3451.2,6650,20707.2,5,2018,5-2018
14641,241,3,19,411.11,44,18089,3617.8,5598,21706.8,10,2018,10-2018
14642,141,2,17,611.9,21,12850,2570,4451,15420,11,2018,11-2018
14643,476,1,12,137.26,77,10569,2113.8,5484,12682.8,4,2019,4-2019
14644,238,3,19,265.77,66,17541,3508.2,5229,21049.2,9,2018,9-2018
14645,343,2,22,239.27,55,13160,2632,4977,15792,4,2019,4-2019
14646,447,2,18,664.69,16,10635,2127,5414,12762,10,2018,10-2018
14647,501,2,16,313.35,62,19428,3885.6,6259,23313.6,4,2018,4-2018
14648,113,3,26,229.33,80,18346,3669.2,4024,22015.2,6,2018,6-2018
14649,133,1,13,249.22,45,11215,2243,5577,13458,8,2018,8-2018
14650,312,3,24,913.21,19,17351,3470.2,6263,20821.2,8,2018,8-2018
14651,319,1,18,280.47,66,18511,3702.2,5245,22213.2,12,2018,12-2018
14652,473,3,23,870.32,22,19147,3829.4,4043,22976.4,9,2018,9-2018
14653,205,1,13,262.91,69,18141,3628.2,6281,21769.2,10,2018,10-2018
14654,307,2,25,437.09,33,14424,2884.8,4457,17308.8,1,2018,1-2018
14655,298,2,21,913.73,11,10051,2010.2,4330,12061.2,2,2018,2-2018
14656,391,3,25,244.04,57,13910,2782,5056,16692,8,2018,8-2018
14657,361,1,19,828.33,24,19880,3976,5983,23856,3,2018,3-2018
14658,265,3,21,216.04,80,17283,3456.6,5650,20739.6,9,2018,9-2018
14659,530,3,15,1122.21,14,15711,3142.2,4735,18853.2,11,2019,11-2019
14660,230,3,17,141.51,71,10047,2009.4,5563,12056.4,2,2018,2-2018
14661,513,2,13,458.15,26,11912,2382.4,5002,14294.4,1,2019,1-2019
14662,471,3,25,218.15,55,11998,2399.6,5409,14397.6,1,2018,1-2018
14663,226,3,25,358.06,36,12890,2578,5318,15468,6,2019,6-2019
14664,503,2,22,249.1,70,17437,3487.4,5272,20924.4,4,2019,4-2019
14665,301,1,27,360.4,43,15497,3099.4,5048,18596.4,12,2019,12-2019
14666,367,1,17,286.55,38,10889,2177.8,6082,13066.8,6,2019,6-2019
14667,142,1,25,255.97,74,18942,3788.4,4030,22730.4,6,2019,6-2019
14668,473,3,25,248.27,75,18620,3724,4340,22344,12,2018,12-2018
14669,174,3,18,555.04,25,13876,2775.2,4651,16651.2,6,2018,6-2018
14670,454,2,20,287.94,67,19292,3858.4,6688,23150.4,6,2019,6-2019
14671,267,1,26,664.27,30,19928,3985.6,4131,23913.6,6,2018,6-2018
14672,466,1,25,335.36,50,16768,3353.6,6601,20121.6,12,2019,12-2019
14673,361,1,13,151.82,74,11235,2247,6524,13482,2,2019,2-2019
14674,446,3,22,629.22,23,14472,2894.4,5082,17366.4,6,2018,6-2018
14675,120,2,14,216.43,47,10172,2034.4,6875,12206.4,6,2019,6-2019
14676,131,2,16,372.15,34,12653,2530.6,4420,15183.6,5,2019,5-2019
14677,455,1,18,389.61,51,19870,3974,6954,23844,7,2019,7-2019
14678,204,2,22,1050.08,12,12601,2520.2,4389,15121.2,4,2018,4-2018
14679,204,1,21,401.85,26,10448,2089.6,6745,12537.6,5,2019,5-2019
14680,411,3,23,883.89,19,16794,3358.8,5366,20152.8,4,2018,4-2018
14681,252,1,21,240.37,65,15624,3124.8,6920,18748.8,11,2019,11-2019
14682,285,2,14,613.79,28,17186,3437.2,4566,20623.2,2,2018,2-2018
14683,179,1,13,398.24,46,18319,3663.8,4459,21982.8,12,2018,12-2018
14684,203,2,18,393.19,36,14155,2831,6219,16986,8,2018,8-2018
14685,365,1,21,201.12,51,10257,2051.4,4518,12308.4,4,2018,4-2018
14686,223,2,18,348.08,49,17056,3411.2,4712,20467.2,3,2019,3-2019
14687,289,3,14,876.32,22,19279,3855.8,5319,23134.8,10,2019,10-2019
14688,518,2,16,220.62,53,11693,2338.6,5975,14031.6,12,2019,12-2019
14689,305,1,19,673.53,19,12797,2559.4,4114,15356.4,1,2018,1-2018
14690,217,2,15,300.54,35,10519,2103.8,6844,12622.8,2,2018,2-2018
14691,352,2,12,332.46,59,19615,3923,6608,23538,12,2019,12-2019
14692,380,1,21,1018.46,13,13240,2648,5937,15888,7,2019,7-2019
14693,128,1,21,754.13,23,17345,3469,5962,20814,11,2019,11-2019
14694,119,2,24,195.97,78,15286,3057.2,5306,18343.2,10,2019,10-2019
14695,326,3,26,290.46,46,13361,2672.2,4197,16033.2,5,2019,5-2019
14696,225,2,13,290.69,39,11337,2267.4,4259,13604.4,8,2018,8-2018
14697,381,2,22,517.16,25,12929,2585.8,6970,15514.8,7,2019,7-2019
14698,152,2,22,353.82,38,13445,2689,6812,16134,12,2019,12-2019
14699,119,1,21,1159.4,15,17391,3478.2,6957,20869.2,5,2019,5-2019
14700,408,1,18,285.51,70,19986,3997.2,5386,23983.2,4,2018,4-2018
14701,147,3,12,222.63,51,11354,2270.8,5439,13624.8,2,2018,2-2018
14702,197,3,26,328.56,34,11171,2234.2,5242,13405.2,12,2019,12-2019
14703,128,1,11,643.9,20,12878,2575.6,5207,15453.6,6,2019,6-2019
14704,479,2,27,911.33,21,19138,3827.6,5789,22965.6,6,2018,6-2018
14705,132,1,14,671.57,21,14103,2820.6,6815,16923.6,5,2019,5-2019
14706,380,2,20,200.74,65,13048,2609.6,6276,15657.6,5,2018,5-2018
14707,186,3,15,245.51,79,19395,3879,5352,23274,7,2018,7-2018
14708,292,1,19,215.39,70,15077,3015.4,6355,18092.4,12,2019,12-2019
14709,474,2,14,1028.21,14,14395,2879,6559,17274,12,2018,12-2018
14710,226,2,14,259.03,70,18132,3626.4,6728,21758.4,1,2018,1-2018
14711,496,2,26,288.71,62,17900,3580,4789,21480,9,2019,9-2019
14712,210,3,26,246.62,68,16770,3354,5947,20124,4,2019,4-2019
14713,226,1,26,204.84,70,14339,2867.8,6628,17206.8,1,2019,1-2019
14714,385,1,15,831.35,23,19121,3824.2,5256,22945.2,10,2019,10-2019
14715,140,1,19,315.75,55,17366,3473.2,6728,20839.2,6,2019,6-2019
14716,188,1,14,179,64,11456,2291.2,5874,13747.2,4,2018,4-2018
14717,406,3,18,225.7,74,16702,3340.4,6712,20042.4,3,2019,3-2019
14718,396,2,12,244.69,54,13213,2642.6,5090,15855.6,6,2018,6-2018
14719,515,1,23,260,43,11180,2236,5125,13416,1,2018,1-2018
14720,480,3,20,760.59,17,12930,2586,4046,15516,3,2019,3-2019
14721,299,2,23,810.21,19,15394,3078.8,6203,18472.8,10,2018,10-2018
14722,284,3,23,319.73,40,12789,2557.8,5930,15346.8,3,2018,3-2018
14723,441,1,27,178.78,68,12157,2431.4,4840,14588.4,6,2019,6-2019
14724,390,3,22,297.98,56,16687,3337.4,5820,20024.4,3,2018,3-2018
14725,273,2,27,268.72,67,18004,3600.8,5296,21604.8,4,2019,4-2019
14726,295,1,27,245.85,62,15243,3048.6,4825,18291.6,8,2019,8-2019
14727,430,3,14,173.05,61,10556,2111.2,4439,12667.2,5,2019,5-2019
14728,318,3,16,1600.08,12,19201,3840.2,6423,23041.2,9,2019,9-2019
14729,379,1,15,575.83,18,10365,2073,4417,12438,6,2019,6-2019
14730,268,1,17,341.54,57,19468,3893.6,5850,23361.6,4,2018,4-2018
14731,289,1,20,223.79,71,15889,3177.8,6287,19066.8,3,2018,3-2018
14732,173,1,14,365.54,48,17546,3509.2,5228,21055.2,9,2019,9-2019
14733,399,2,27,542.65,34,18450,3690,5030,22140,4,2018,4-2018
14734,502,2,14,350.06,50,17503,3500.6,5056,21003.6,8,2019,8-2019
14735,418,1,21,366.52,31,11362,2272.4,4139,13634.4,3,2018,3-2018
14736,241,3,18,149.63,71,10624,2124.8,4131,12748.8,7,2019,7-2019
14737,321,2,23,158.86,79,12550,2510,6384,15060,11,2018,11-2018
14738,152,2,12,220.28,74,16301,3260.2,4259,19561.2,3,2018,3-2018
14739,238,3,14,259.84,67,17409,3481.8,6861,20890.8,6,2019,6-2019
14740,519,3,26,476,42,19992,3998.4,5372,23990.4,4,2019,4-2019
14741,157,2,24,272.64,58,15813,3162.6,4492,18975.6,7,2018,7-2018
14742,502,3,13,515.89,36,18572,3714.4,4147,22286.4,2,2018,2-2018
14743,302,2,15,177.88,57,10139,2027.8,6377,12166.8,3,2018,3-2018
14744,405,1,11,684.62,29,19854,3970.8,6546,23824.8,9,2018,9-2018
14745,178,2,15,237.94,64,15228,3045.6,4311,18273.6,4,2018,4-2018
14746,283,3,16,321.37,51,16390,3278,5973,19668,9,2019,9-2019
14747,284,3,11,163.24,80,13059,2611.8,5314,15670.8,11,2018,11-2018
14748,218,3,24,201.43,58,11683,2336.6,6630,14019.6,10,2019,10-2019
14749,504,3,25,265.28,64,16978,3395.6,5987,20373.6,3,2018,3-2018
14750,501,1,22,835.08,13,10856,2171.2,5364,13027.2,12,2018,12-2018
14751,220,1,18,219.24,55,12058,2411.6,5167,14469.6,6,2019,6-2019
14752,127,2,14,263.78,49,12925,2585,4534,15510,6,2018,6-2018
14753,262,1,23,283.96,51,14482,2896.4,6164,17378.4,7,2019,7-2019
14754,465,3,15,281.08,52,14616,2923.2,5441,17539.2,7,2019,7-2019
14755,161,3,22,294.61,56,16498,3299.6,5663,19797.6,4,2019,4-2019
14756,493,1,17,340.47,32,10895,2179,6804,13074,4,2019,4-2019
14757,306,3,12,314.67,46,14475,2895,4316,17370,8,2018,8-2018
14758,387,3,25,665.74,27,17975,3595,5309,21570,2,2019,2-2019
14759,128,1,23,596.05,21,12517,2503.4,6890,15020.4,3,2019,3-2019
14760,456,3,18,425.32,41,17438,3487.6,4708,20925.6,4,2018,4-2018
14761,464,1,21,182.6,80,14608,2921.6,4006,17529.6,4,2019,4-2019
14762,230,3,11,324.07,41,13287,2657.4,4658,15944.4,6,2019,6-2019
14763,162,2,19,138.16,77,10638,2127.6,5567,12765.6,7,2019,7-2019
14764,468,1,23,258.42,72,18606,3721.2,6111,22327.2,5,2019,5-2019
14765,339,2,17,480.16,31,14885,2977,6295,17862,8,2019,8-2019
14766,490,3,20,319.51,57,18212,3642.4,5797,21854.4,11,2018,11-2018
14767,257,2,22,508.46,39,19830,3966,4077,23796,9,2019,9-2019
14768,117,3,22,179.41,69,12379,2475.8,5493,14854.8,10,2019,10-2019
14769,529,3,22,336.58,59,19858,3971.6,4751,23829.6,11,2018,11-2018
14770,500,3,25,270.76,55,14892,2978.4,6195,17870.4,8,2019,8-2019
14771,385,3,22,672.46,24,16139,3227.8,6336,19366.8,2,2019,2-2019
14772,319,2,12,389.74,43,16759,3351.8,6083,20110.8,11,2019,11-2019
14773,251,3,21,149.9,68,10193,2038.6,4658,12231.6,7,2019,7-2019
14774,341,1,15,319.69,54,17263,3452.6,6322,20715.6,7,2019,7-2019
14775,407,3,27,482.42,24,11578,2315.6,5469,13893.6,5,2019,5-2019
14776,393,1,24,1316.62,13,17116,3423.2,5725,20539.2,5,2019,5-2019
14777,430,2,18,479.13,39,18686,3737.2,6311,22423.2,9,2018,9-2018
14778,286,1,21,389.73,44,17148,3429.6,4112,20577.6,3,2019,3-2019
14779,500,1,14,486.41,32,15565,3113,4042,18678,1,2018,1-2018
14780,322,3,12,200.18,74,14813,2962.6,4963,17775.6,3,2018,3-2018
14781,248,1,26,696.3,20,13926,2785.2,6129,16711.2,12,2018,12-2018
14782,478,2,19,195.16,70,13661,2732.2,5001,16393.2,5,2018,5-2018
14783,195,3,11,422.09,45,18994,3798.8,4834,22792.8,6,2019,6-2019
14784,443,2,26,1175.5,14,16457,3291.4,5695,19748.4,4,2019,4-2019
14785,422,1,22,1332.69,13,17325,3465,5258,20790,12,2018,12-2018
14786,238,2,17,192.53,76,14632,2926.4,6692,17558.4,7,2019,7-2019
14787,470,2,20,401.23,48,19259,3851.8,6754,23110.8,5,2018,5-2018
14788,423,1,25,394.34,32,12619,2523.8,5737,15142.8,5,2018,5-2018
14789,363,2,24,255.23,71,18121,3624.2,4428,21745.2,2,2018,2-2018
14790,150,3,22,342.6,50,17130,3426,6817,20556,8,2019,8-2019
14791,241,1,18,334.17,30,10025,2005,5142,12030,1,2019,1-2019
14792,289,2,14,553.18,28,15489,3097.8,6343,18586.8,6,2019,6-2019
14793,374,3,20,982.94,16,15727,3145.4,5714,18872.4,5,2018,5-2018
14794,397,3,11,254.34,67,17041,3408.2,4533,20449.2,4,2018,4-2018
14795,531,3,18,321.82,39,12551,2510.2,4798,15061.2,11,2018,11-2018
14796,338,3,27,195.49,65,12707,2541.4,4753,15248.4,8,2018,8-2018
14797,260,2,13,264.09,66,17430,3486,5413,20916,3,2018,3-2018
14798,185,2,19,208.75,67,13986,2797.2,6829,16783.2,12,2019,12-2019
14799,522,3,20,220.65,60,13239,2647.8,4563,15886.8,2,2019,2-2019
14800,132,3,14,497.14,28,13920,2784,4340,16704,5,2018,5-2018
14801,454,2,11,634.16,31,19659,3931.8,5414,23590.8,6,2019,6-2019
14802,167,2,15,431.07,27,11639,2327.8,6483,13966.8,10,2018,10-2018
14803,434,3,14,213.14,79,16838,3367.6,4130,20205.6,7,2018,7-2018
14804,182,3,14,323.95,42,13606,2721.2,4493,16327.2,5,2019,5-2019
14805,390,2,19,304.83,53,16156,3231.2,6485,19387.2,4,2019,4-2019
14806,476,1,19,181.77,78,14178,2835.6,6839,17013.6,7,2018,7-2018
14807,506,2,12,300.66,35,10523,2104.6,6075,12627.6,3,2018,3-2018
14808,182,2,27,1266.18,11,13928,2785.6,5070,16713.6,11,2018,11-2018
14809,241,2,11,301.69,51,15386,3077.2,4181,18463.2,6,2018,6-2018
14810,492,1,20,496.67,33,16390,3278,4651,19668,9,2019,9-2019
14811,480,1,16,434.63,30,13039,2607.8,5568,15646.8,3,2019,3-2019
14812,351,1,21,300.08,59,17705,3541,6183,21246,9,2019,9-2019
14813,319,1,14,235.09,78,18337,3667.4,5192,22004.4,2,2018,2-2018
14814,114,1,27,326.09,53,17283,3456.6,5672,20739.6,9,2018,9-2018
14815,243,2,11,210.25,73,15348,3069.6,4301,18417.6,4,2019,4-2019
14816,179,2,27,795.12,25,19878,3975.6,4372,23853.6,12,2019,12-2019
14817,472,1,18,648.48,21,13618,2723.6,4185,16341.6,1,2018,1-2018
14818,242,1,27,686.37,19,13041,2608.2,5516,15649.2,12,2018,12-2018
14819,132,1,22,1264.73,15,18971,3794.2,4752,22765.2,3,2019,3-2019
14820,261,1,26,226.54,59,13366,2673.2,5507,16039.2,5,2018,5-2018
14821,522,1,17,215.64,64,13801,2760.2,4157,16561.2,11,2018,11-2018
14822,137,2,24,259.61,49,12721,2544.2,5826,15265.2,10,2018,10-2018
14823,287,3,17,257.62,73,18806,3761.2,6852,22567.2,2,2019,2-2019
14824,287,2,19,186.74,74,13819,2763.8,5395,16582.8,10,2018,10-2018
14825,260,3,16,199.44,78,15556,3111.2,5071,18667.2,4,2019,4-2019
14826,291,1,17,275.61,67,18466,3693.2,6867,22159.2,11,2018,11-2018
14827,519,3,12,302.73,64,19375,3875,5331,23250,2,2019,2-2019
14828,121,2,11,972.06,18,17497,3499.4,5027,20996.4,4,2018,4-2018
14829,498,1,23,249.18,57,14203,2840.6,5668,17043.6,7,2018,7-2018
14830,506,2,19,468.83,23,10783,2156.6,4253,12939.6,11,2018,11-2018
14831,473,3,19,219.79,75,16484,3296.8,5979,19780.8,4,2018,4-2018
14832,397,3,11,362.35,40,14494,2898.8,5921,17392.8,12,2018,12-2018
14833,307,1,20,341.56,34,11613,2322.6,4328,13935.6,2,2018,2-2018
14834,531,2,20,1160.35,17,19726,3945.2,5711,23671.2,3,2019,3-2019
14835,318,2,15,336.38,58,19510,3902,5961,23412,2,2019,2-2019
14836,306,1,27,663.4,20,13268,2653.6,6036,15921.6,10,2018,10-2018
14837,354,3,12,218.82,71,15536,3107.2,5036,18643.2,2,2019,2-2019
14838,118,1,25,171.46,80,13717,2743.4,6712,16460.4,2,2019,2-2019
14839,470,3,19,248.47,75,18635,3727,5666,22362,4,2019,4-2019
14840,387,1,13,325.68,38,12376,2475.2,4369,14851.2,6,2018,6-2018
14841,335,3,18,163.18,73,11912,2382.4,6649,14294.4,10,2018,10-2018
14842,371,1,13,219.18,77,16877,3375.4,5478,20252.4,5,2018,5-2018
14843,149,2,22,272.6,45,12267,2453.4,5895,14720.4,10,2019,10-2019
14844,396,2,12,233.9,63,14736,2947.2,5332,17683.2,5,2018,5-2018
14845,391,3,20,515.5,24,12372,2474.4,4889,14846.4,10,2019,10-2019
14846,305,2,24,293.71,38,11161,2232.2,5279,13393.2,6,2018,6-2018
14847,450,2,19,243.14,63,15318,3063.6,5709,18381.6,5,2019,5-2019
14848,486,1,22,496.77,26,12916,2583.2,5441,15499.2,6,2018,6-2018
14849,410,2,19,219.11,57,12489,2497.8,6618,14986.8,1,2019,1-2019
14850,174,3,15,395.13,47,18571,3714.2,5047,22285.2,9,2018,9-2018
14851,349,3,11,150.18,79,11864,2372.8,5573,14236.8,6,2018,6-2018
14852,434,3,14,668.35,23,15372,3074.4,5293,18446.4,11,2018,11-2018
14853,374,2,18,431.07,30,12932,2586.4,4299,15518.4,2,2018,2-2018
14854,428,3,26,247.16,68,16807,3361.4,4253,20168.4,10,2019,10-2019
14855,173,2,17,1160.8,15,17412,3482.4,6655,20894.4,4,2019,4-2019
14856,475,2,19,183.16,57,10440,2088,4266,12528,9,2019,9-2019
14857,262,3,18,309.94,51,15807,3161.4,5272,18968.4,5,2018,5-2018
14858,281,2,27,340.8,35,11928,2385.6,4347,14313.6,10,2019,10-2019
14859,530,1,20,216.45,77,16667,3333.4,5584,20000.4,4,2019,4-2019
14860,187,2,24,332.88,57,18974,3794.8,4465,22768.8,10,2018,10-2018
14861,170,2,27,550.64,25,13766,2753.2,4748,16519.2,7,2018,7-2018
14862,324,1,23,1471.92,12,17663,3532.6,6419,21195.6,11,2019,11-2019
14863,283,2,19,434.58,38,16514,3302.8,5353,19816.8,9,2018,9-2018
14864,259,3,13,192.9,62,11960,2392,6612,14352,10,2018,10-2018
14865,399,1,13,950.08,13,12351,2470.2,6689,14821.2,10,2018,10-2018
14866,133,1,22,224.92,64,14395,2879,4150,17274,7,2019,7-2019
14867,509,3,18,419.74,46,19308,3861.6,5817,23169.6,3,2019,3-2019
14868,189,3,25,270.22,46,12430,2486,6519,14916,9,2019,9-2019
14869,496,3,14,436.27,26,11343,2268.6,6276,13611.6,4,2018,4-2018
14870,323,2,17,241.06,52,12535,2507,5226,15042,4,2019,4-2019
14871,343,2,11,396.9,48,19051,3810.2,4368,22861.2,3,2018,3-2018
14872,130,2,18,285.02,65,18526,3705.2,4714,22231.2,5,2019,5-2019
14873,376,3,22,191.18,71,13574,2714.8,4080,16288.8,7,2018,7-2018
14874,451,3,26,254.4,52,13229,2645.8,6480,15874.8,3,2018,3-2018
14875,496,2,19,375.68,44,16530,3306,5291,19836,11,2018,11-2018
14876,365,3,16,662.18,28,18541,3708.2,5348,22249.2,10,2018,10-2018
14877,393,2,17,163.79,63,10319,2063.8,4099,12382.8,2,2018,2-2018
14878,529,3,19,241.22,69,16644,3328.8,4576,19972.8,4,2019,4-2019
14879,338,3,23,1055.38,13,13720,2744,5553,16464,10,2018,10-2018
14880,282,2,15,155.08,75,11631,2326.2,6966,13957.2,4,2019,4-2019
14881,120,1,24,382.43,44,16827,3365.4,5203,20192.4,6,2019,6-2019
14882,469,3,16,856.79,19,16279,3255.8,6209,19534.8,4,2019,4-2019
14883,130,3,23,445.5,24,10692,2138.4,4669,12830.4,4,2019,4-2019
14884,452,1,15,523.76,25,13094,2618.8,6808,15712.8,11,2019,11-2019
14885,291,3,15,250.48,65,16281,3256.2,5250,19537.2,10,2019,10-2019
14886,213,3,25,224.77,66,14835,2967,6806,17802,5,2018,5-2018
14887,187,2,19,508.08,24,12194,2438.8,5718,14632.8,4,2018,4-2018
14888,435,2,25,200.38,55,11021,2204.2,4961,13225.2,3,2019,3-2019
14889,512,3,26,530.21,28,14846,2969.2,6663,17815.2,11,2019,11-2019
14890,315,2,21,573.5,28,16058,3211.6,6957,19269.6,2,2019,2-2019
14891,143,2,21,526.26,35,18419,3683.8,4490,22102.8,10,2019,10-2019
14892,512,2,25,529.5,28,14826,2965.2,4440,17791.2,10,2019,10-2019
14893,119,2,23,500.11,28,14003,2800.6,6691,16803.6,12,2019,12-2019
14894,252,2,24,345.35,51,17613,3522.6,6241,21135.6,5,2018,5-2018
14895,194,3,17,1261.27,11,13874,2774.8,6772,16648.8,9,2019,9-2019
14896,415,3,24,329.54,56,18454,3690.8,5067,22144.8,4,2018,4-2018
14897,293,3,17,503.04,25,12576,2515.2,4158,15091.2,5,2018,5-2018
14898,145,1,21,165.03,76,12542,2508.4,6870,15050.4,6,2019,6-2019
14899,341,1,17,401.56,36,14456,2891.2,4194,17347.2,1,2019,1-2019
14900,300,3,25,193.45,62,11994,2398.8,5975,14392.8,11,2018,11-2018
14901,471,1,16,214.25,79,16926,3385.2,4359,20311.2,7,2019,7-2019
14902,203,1,12,158.11,76,12016,2403.2,5583,14419.2,7,2019,7-2019
14903,346,3,11,336.33,52,17489,3497.8,5523,20986.8,9,2018,9-2018
14904,402,2,19,1178.07,14,16493,3298.6,5728,19791.6,7,2018,7-2018
14905,227,1,12,227.33,73,16595,3319,4975,19914,7,2018,7-2018
14906,211,3,25,188.91,74,13979,2795.8,4662,16774.8,8,2018,8-2018
14907,214,3,20,215.61,61,13152,2630.4,5894,15782.4,7,2019,7-2019
14908,410,2,23,284.51,69,19631,3926.2,4614,23557.2,10,2018,10-2018
14909,505,2,24,298.94,52,15545,3109,6455,18654,1,2019,1-2019
14910,531,2,21,1006.29,14,14088,2817.6,5773,16905.6,3,2018,3-2018
14911,133,3,17,297.5,66,19635,3927,4114,23562,3,2019,3-2019
14912,459,3,22,195.76,58,11354,2270.8,6006,13624.8,2,2018,2-2018
14913,211,1,15,337.13,52,17531,3506.2,6906,21037.2,10,2018,10-2018
14914,198,1,20,296.72,50,14836,2967.2,6194,17803.2,4,2018,4-2018
14915,501,2,19,171.13,67,11466,2293.2,5059,13759.2,12,2018,12-2018
14916,170,2,27,157.53,78,12287,2457.4,5606,14744.4,1,2019,1-2019
14917,164,1,19,208.47,68,14176,2835.2,6793,17011.2,2,2019,2-2019
14918,316,3,12,247.57,54,13369,2673.8,5339,16042.8,2,2018,2-2018
14919,165,1,22,231.15,79,18261,3652.2,5478,21913.2,6,2019,6-2019
14920,149,2,12,283.27,63,17846,3569.2,5666,21415.2,12,2018,12-2018
14921,288,3,25,260.05,58,15083,3016.6,4236,18099.6,9,2019,9-2019
14922,348,1,11,589.28,25,14732,2946.4,4916,17678.4,9,2018,9-2018
14923,217,3,25,185.05,64,11843,2368.6,5515,14211.6,12,2018,12-2018
14924,263,3,17,310.48,52,16145,3229,4711,19374,5,2019,5-2019
14925,391,2,27,657.24,17,11173,2234.6,5466,13407.6,6,2018,6-2018
14926,115,1,27,667.32,19,12679,2535.8,6815,15214.8,4,2018,4-2018
14927,518,1,22,645.14,22,14193,2838.6,4495,17031.6,1,2018,1-2018
14928,378,3,13,317.31,61,19356,3871.2,5849,23227.2,8,2019,8-2019
14929,489,3,22,537.37,30,16121,3224.2,6099,19345.2,9,2019,9-2019
14930,169,2,23,415.4,42,17447,3489.4,6444,20936.4,2,2018,2-2018
14931,111,2,16,174.55,66,11520,2304,6595,13824,8,2019,8-2019
14932,405,3,16,407.52,25,10188,2037.6,5775,12225.6,8,2019,8-2019
14933,507,2,14,658,28,18424,3684.8,4675,22108.8,8,2019,8-2019
14934,296,2,11,265.3,43,11408,2281.6,4845,13689.6,11,2018,11-2018
14935,452,2,18,407.26,34,13847,2769.4,5943,16616.4,5,2019,5-2019
14936,278,2,16,472,41,19352,3870.4,5455,23222.4,7,2018,7-2018
14937,372,3,26,509.6,25,12740,2548,6946,15288,4,2019,4-2019
14938,185,1,25,183.84,75,13788,2757.6,5417,16545.6,10,2019,10-2019
14939,329,3,15,354.13,53,18769,3753.8,6141,22522.8,10,2019,10-2019
14940,500,2,13,297.98,52,15495,3099,4727,18594,7,2018,7-2018
14941,320,2,27,304.37,54,16436,3287.2,6753,19723.2,2,2018,2-2018
14942,324,2,15,268.23,61,16362,3272.4,6099,19634.4,4,2018,4-2018
14943,338,1,21,647.88,17,11014,2202.8,4905,13216.8,11,2019,11-2019
14944,522,3,25,325.74,43,14007,2801.4,6609,16808.4,12,2018,12-2018
14945,339,3,12,533.21,19,10131,2026.2,5463,12157.2,7,2019,7-2019
14946,436,2,15,575.38,21,12083,2416.6,6909,14499.6,11,2019,11-2019
14947,294,2,14,889.37,19,16898,3379.6,4082,20277.6,10,2018,10-2018
14948,210,1,13,379.23,30,11377,2275.4,6274,13652.4,9,2019,9-2019
14949,239,2,24,366.76,29,10636,2127.2,6338,12763.2,1,2019,1-2019
14950,252,2,20,367.46,28,10289,2057.8,5235,12346.8,7,2019,7-2019
14951,325,2,13,414.43,40,16577,3315.4,5581,19892.4,8,2018,8-2018
14952,417,3,18,192.61,66,12712,2542.4,5902,15254.4,4,2018,4-2018
14953,125,2,18,268.64,73,19611,3922.2,5270,23533.2,2,2018,2-2018
14954,338,3,14,245.61,71,17438,3487.6,4171,20925.6,10,2019,10-2019
14955,364,2,21,438.95,41,17997,3599.4,5238,21596.4,1,2018,1-2018
14956,318,2,16,337.87,38,12839,2567.8,6265,15406.8,4,2019,4-2019
14957,231,1,16,381.29,48,18302,3660.4,4737,21962.4,5,2019,5-2019
14958,217,1,26,132.12,76,10041,2008.2,5754,12049.2,6,2019,6-2019
14959,373,3,11,154.55,71,10973,2194.6,6127,13167.6,1,2018,1-2018
14960,167,1,18,368.55,53,19533,3906.6,6439,23439.6,5,2019,5-2019
14961,322,2,14,495.66,32,15861,3172.2,5171,19033.2,3,2018,3-2018
14962,332,2,14,487.82,34,16586,3317.2,5800,19903.2,4,2018,4-2018
14963,238,1,21,928.56,16,14857,2971.4,4636,17828.4,3,2018,3-2018
14964,405,3,26,350.02,47,16451,3290.2,5210,19741.2,1,2018,1-2018
14965,136,2,18,151.17,71,10733,2146.6,5948,12879.6,1,2019,1-2019
